suite,m11_experiment,m11_scenario,run_id,duration_s,num_bonded,rl_capacity,background_rpa_rate_per_min,attack_rpa_rate_per_min,unique_attack_rpa,duplicate_filter_window_s,attack_strategy,attack_addr_pool_size,attack_repeats_per_addr,attack_repeat_interval_s,attack_rotation_s,persist_reserve,persist_k,seed,method,summary_warmup_applied,summary_warmup_s,summary_measurement_s,aes_attempts_total,aes_attempts_per_legit_resolved,legit_resolution_rate,p50_resolution_delay_ms,p95_resolution_delay_ms,p99_resolution_delay_ms,attack_aes_amplification,false_defer_legit_rate,reserve_grant_legit_count,reserve_grant_attack_count,duplicate_filter_legit_count,duplicate_filter_attack_count,cache_hit_legit_count,host_scan_legit_count,budget_skip_legit_count,budget_skip_attack_count,estimated_attack_event_count,dup_removable_fraction,estimated_energy_uJ,sram_bytes
m11_adaptive_adversary,adaptive_adversary,heavy_flood,m11_unique_dup60_s20260625,1800,512,8,1000.0,10000.0,True,60,unique,0,1,0.0,,200,1,20260625,BudgetDoS,True,300,1500,1260195,6269.626866,0.077278,0,0,0,45541.44,0.922722,0,0,1636,0,0,6,764,247955,250214.0,0.0,151223.4,4192
m11_adaptive_adversary,adaptive_adversary,heavy_flood,m11_unique_dup60_s20260625,1800,512,8,1000.0,10000.0,True,60,unique,0,1,0.0,,200,1,20260625,P3-Persist,True,300,1500,1349724,563.323873,0.921184,0.0,0.0,0.0,45601.92,0.081892,178,0,94,0,2203,3,3,22500,24762.0,0.0,161966.88,6832
m11_adaptive_adversary,adaptive_adversary,heavy_flood,m11_unique_dup60_s20260626,1800,512,8,1000.0,10000.0,True,60,unique,0,1,0.0,,200,1,20260626,BudgetDoS,True,300,1500,1260200,6000.952381,0.081301,0.0,0.0,0.0,45884.16,0.918699,0,0,1613,0,0,10,760,247243,249519.0,0.0,151224.0,4192
m11_adaptive_adversary,adaptive_adversary,heavy_flood,m11_unique_dup60_s20260626,1800,512,8,1000.0,10000.0,True,60,unique,0,1,0.0,,200,1,20260626,P3-Persist,True,300,1500,1364842,565.62039,0.934185,0,0.0,0.0,46045.44,0.072396,208,0,66,0,2193,2,7,22475,24759.0,0.0,163781.04,6832
m11_adaptive_adversary,adaptive_adversary,heavy_flood,m11_unique_dup60_s20260627,1800,512,8,1000.0,10000.0,True,60,unique,0,1,0.0,,200,1,20260627,BudgetDoS,True,300,1500,1260185,6269.577114,0.078119,0,0,0,45662.4,0.921881,0,0,1601,0,0,16,771,248316,250581.0,0.0,151222.2,4192
m11_adaptive_adversary,adaptive_adversary,heavy_flood,m11_unique_dup60_s20260627,1800,512,8,1000.0,10000.0,True,60,unique,0,1,0.0,,200,1,20260627,P3-Persist,True,300,1500,1358794,569.009213,0.928099,0.0,0.0,0.0,45884.16,0.075398,196,0,66,0,2179,3,9,22648,24924.0,0.0,163055.28,6832
m11_adaptive_adversary,adaptive_adversary,heavy_flood,m11_unique_dup60_s20260628,1800,512,8,1000.0,10000.0,True,60,unique,0,1,0.0,,200,1,20260628,BudgetDoS,True,300,1500,1260184,6462.482051,0.077782,0,0.0,0.0,46105.92,0.922218,0,0,1573,0,0,11,739,247885,250172.0,0.0,151222.08,4192
m11_adaptive_adversary,adaptive_adversary,heavy_flood,m11_unique_dup60_s20260628,1800,512,8,1000.0,10000.0,True,60,unique,0,1,0.0,,200,1,20260628,P3-Persist,True,300,1500,1353753,583.262818,0.925808,0,0,100.0,46247.04,0.084164,186,0,72,0,2123,3,10,22708,25002.0,0.0,162450.36,6832
m11_adaptive_adversary,adaptive_adversary,heavy_flood,m11_unique_dup60_s20260629,1800,512,8,1000.0,10000.0,True,60,unique,0,1,0.0,,200,1,20260629,BudgetDoS,True,300,1500,1260194,6207.852217,0.079702,0,0.0,0.0,45722.88,0.920298,0,0,1596,0,0,9,748,246839,249107.0,0.0,151223.28,4192
m11_adaptive_adversary,adaptive_adversary,heavy_flood,m11_unique_dup60_s20260629,1800,512,8,1000.0,10000.0,True,60,unique,0,1,0.0,,200,1,20260629,P3-Persist,True,300,1500,1364839,572.739824,0.935611,0,0.0,0.0,45743.04,0.068708,208,0,48,0,2161,7,9,22314,24583.0,0.0,163780.68,6832
m11_adaptive_adversary,adaptive_adversary,heavy_flood,m11_legacy_repeated_dup0_s20260610,1800,512,8,1000.0,10000.0,False,0,legacy_repeated,0,1,0.0,,200,1,20260610,BudgetDoS,True,300,1500,1261535,816.527508,0.597217,0,0.0,0.0,45339.84,0.402783,0,0,0,0,0,10,1042,247428,249677.0,0.0,151384.2,4192
m11_adaptive_adversary,adaptive_adversary,heavy_flood,m11_legacy_repeated_dup0_s20260610,1800,512,8,1000.0,10000.0,False,0,legacy_repeated,0,1,0.0,,200,1,20260610,P3-Persist,True,300,1500,3780007,2266.191247,0.644762,0.0,0.0,0.0,145756.8,0.356784,21,4979,0,0,1632,8,55,22116,29346.0,0.0,453600.84,6832
m11_adaptive_adversary,adaptive_adversary,heavy_flood,m11_legacy_repeated_dup0_s20260613,1800,512,8,1000.0,10000.0,False,0,legacy_repeated,0,1,0.0,,200,1,20260613,BudgetDoS,True,300,1500,1261528,819.706303,0.586733,0,0.0,0.0,45521.28,0.413267,0,0,0,0,0,11,1084,248361,250619.0,0.0,151383.36,4192
m11_adaptive_adversary,adaptive_adversary,heavy_flood,m11_legacy_repeated_dup0_s20260613,1800,512,8,1000.0,10000.0,False,0,legacy_repeated,0,1,0.0,,200,1,20260613,P3-Persist,True,300,1500,3780007,2205.371645,0.65345,0.0,0.0,0.0,146059.2,0.346931,14,4986,0,0,1683,10,44,22148,29393.0,0.0,453600.84,6832
m11_adaptive_adversary,adaptive_adversary,heavy_flood,m11_legacy_repeated_dup0_s20260611,1800,512,8,1000.0,10000.0,False,0,legacy_repeated,0,1,0.0,,200,1,20260611,BudgetDoS,True,300,1500,1261536,816.0,0.603199,0.0,0.0,0.0,45339.84,0.396801,0,0,0,0,0,10,1017,247757,250006.0,0.0,151384.32,4192
m11_adaptive_adversary,adaptive_adversary,heavy_flood,m11_legacy_repeated_dup0_s20260611,1800,512,8,1000.0,10000.0,False,0,legacy_repeated,0,1,0.0,,200,1,20260611,P3-Persist,True,300,1500,3780007,2217.012903,0.665236,0,0.0,0.0,145797.12,0.336715,18,4982,0,0,1671,9,76,22050,29282.0,0.0,453600.84,6832
m11_adaptive_adversary,adaptive_adversary,heavy_flood,m11_legacy_repeated_dup0_s20260612,1800,512,8,1000.0,10000.0,False,0,legacy_repeated,0,1,0.0,,200,1,20260612,BudgetDoS,True,300,1500,1260938,1327.303158,0.369362,0.0,0.0,0.0,44896.32,0.630638,0,0,0,0,0,12,1622,247444,249671.0,0.0,151312.56,4192
m11_adaptive_adversary,adaptive_adversary,heavy_flood,m11_legacy_repeated_dup0_s20260612,1800,512,8,1000.0,10000.0,False,0,legacy_repeated,0,1,0.0,,200,1,20260612,P3-Persist,True,300,1500,3780007,2183.712883,0.673017,0,0.0,0.0,145474.56,0.327372,18,4982,0,0,1701,5,55,22039,29255.0,0.0,453600.84,6832
m11_adaptive_adversary,adaptive_adversary,heavy_flood,m11_legacy_repeated_dup0_s20260614,1800,512,8,1000.0,10000.0,False,0,legacy_repeated,0,1,0.0,,200,1,20260614,BudgetDoS,True,300,1500,1261539,815.474467,0.60359,0,0.0,0.0,45964.8,0.39641,0,0,0,0,0,8,1016,247416,249696.0,0.0,151384.68,4192
m11_adaptive_adversary,adaptive_adversary,heavy_flood,m11_legacy_repeated_dup0_s20260614,1800,512,8,1000.0,10000.0,False,0,legacy_repeated,0,1,0.0,,200,1,20260614,P3-Persist,True,300,1500,3780008,2366.943018,0.623098,0,0.0,0.0,146502.72,0.377292,14,4986,0,0,1568,7,51,22146,29413.0,0.0,453600.96,6832
m11_adaptive_adversary,adaptive_adversary,heavy_flood,m11_legacy_repeated_dup0_s20260615,1800,512,8,1000.0,10000.0,False,0,legacy_repeated,0,1,0.0,,200,1,20260615,BudgetDoS,True,300,1500,1261496,838.203322,0.601038,0,0.0,0.0,45702.72,0.398962,0,0,0,0,0,9,999,247004,249271.0,0.0,151379.52,4192
m11_adaptive_adversary,adaptive_adversary,heavy_flood,m11_legacy_repeated_dup0_s20260615,1800,512,8,1000.0,10000.0,False,0,legacy_repeated,0,1,0.0,,200,1,20260615,P3-Persist,True,300,1500,3780007,2313.345777,0.652556,0.0,0.0,0.0,146260.8,0.347444,13,4987,0,0,1606,8,54,22057,29312.0,0.0,453600.84,6832
m11_adaptive_adversary,adaptive_adversary,heavy_flood,m11_legacy_repeated_dup0_s20260616,1800,512,8,1000.0,10000.0,False,0,legacy_repeated,0,1,0.0,,200,1,20260616,BudgetDoS,True,300,1500,1261484,846.065728,0.599036,0,0.0,0.0,45581.76,0.400964,0,0,0,0,0,7,998,247651,249912.0,0.0,151378.08,4192
m11_adaptive_adversary,adaptive_adversary,heavy_flood,m11_legacy_repeated_dup0_s20260616,1800,512,8,1000.0,10000.0,False,0,legacy_repeated,0,1,0.0,,200,1,20260616,P3-Persist,True,300,1500,3780007,2545.459259,0.596625,0,0.0,0.0,146139.84,0.403375,14,4986,0,0,1459,5,54,21987,29236.0,0.0,453600.84,6832
m11_adaptive_adversary,adaptive_adversary,heavy_flood,m11_legacy_repeated_dup0_s20260617,1800,512,8,1000.0,10000.0,False,0,legacy_repeated,0,1,0.0,,200,1,20260617,BudgetDoS,True,300,1500,1261398,898.431624,0.565673,0.0,0.0,0.0,45158.4,0.434327,0,0,0,0,0,6,1078,248344,250584.0,0.0,151367.76,4192
m11_adaptive_adversary,adaptive_adversary,heavy_flood,m11_legacy_repeated_dup0_s20260617,1800,512,8,1000.0,10000.0,False,0,legacy_repeated,0,1,0.0,,200,1,20260617,P3-Persist,True,300,1500,3780008,2350.751244,0.647865,0.0,0.0,0.0,145615.68,0.352941,19,4981,0,0,1577,4,109,22207,29430.0,0.0,453600.96,6832
m11_adaptive_adversary,adaptive_adversary,heavy_flood,m11_legacy_repeated_dup0_s20260618,1800,512,8,1000.0,10000.0,False,0,legacy_repeated,0,1,0.0,,200,1,20260618,BudgetDoS,True,300,1500,1261400,896.517413,0.565742,0,0.0,0.0,45360.0,0.434258,0,0,0,0,0,7,1080,247265,249515.0,0.0,151368.0,4192
m11_adaptive_adversary,adaptive_adversary,heavy_flood,m11_legacy_repeated_dup0_s20260618,1800,512,8,1000.0,10000.0,False,0,legacy_repeated,0,1,0.0,,200,1,20260618,P3-Persist,True,300,1500,3780007,2353.678082,0.645758,0.0,0.0,0.0,145837.44,0.354644,17,4983,0,0,1576,6,42,22099,29333.0,0.0,453600.84,6832
m11_adaptive_adversary,adaptive_adversary,heavy_flood,m11_legacy_repeated_dup0_s20260619,1800,512,8,1000.0,10000.0,False,0,legacy_repeated,0,1,0.0,,200,1,20260619,BudgetDoS,True,300,1500,1261510,830.487163,0.591511,0,0.0,0.0,45622.08,0.408489,0,0,0,0,0,9,1049,246989,249252.0,0.0,151381.2,4192
m11_adaptive_adversary,adaptive_adversary,heavy_flood,m11_legacy_repeated_dup0_s20260619,1800,512,8,1000.0,10000.0,False,0,legacy_repeated,0,1,0.0,,200,1,20260619,P3-Persist,True,300,1500,3780006,2293.692961,0.641745,0.0,0.0,0.0,146180.16,0.358645,13,4987,0,0,1621,8,73,22172,29423.0,0.0,453600.72,6832
m11_adaptive_adversary,adaptive_adversary,heavy_flood,m11_legacy_repeated_dup0_s20260620,1800,512,8,1000.0,10000.0,False,0,legacy_repeated,0,1,0.0,,200,1,20260620,BudgetDoS,True,300,1500,1261463,854.07109,0.58081,0,0.0,0.0,45864.0,0.41919,0,0,0,0,0,14,1066,248245,250520.0,0.0,151375.56,4192
m11_adaptive_adversary,adaptive_adversary,heavy_flood,m11_legacy_repeated_dup0_s20260620,1800,512,8,1000.0,10000.0,False,0,legacy_repeated,0,1,0.0,,200,1,20260620,P3-Persist,True,300,1500,3780006,2493.407652,0.596146,0.0,0.0,0.0,146321.28,0.40464,18,4982,0,0,1479,13,71,22264,29522.0,0.0,453600.72,6832
m11_adaptive_adversary,adaptive_adversary,heavy_flood,m11_legacy_repeated_dup0_s20260621,1800,512,8,1000.0,10000.0,False,0,legacy_repeated,0,1,0.0,,200,1,20260621,BudgetDoS,True,300,1500,1260959,1295.94964,0.381419,0,0.0,0.0,45581.76,0.618581,0,0,0,0,0,14,1578,247974,250235.0,0.0,151315.08,4192
m11_adaptive_adversary,adaptive_adversary,heavy_flood,m11_legacy_repeated_dup0_s20260621,1800,512,8,1000.0,10000.0,False,0,legacy_repeated,0,1,0.0,,200,1,20260621,P3-Persist,True,300,1500,3780006,2260.769139,0.655429,0.0,0.0,0.0,146099.52,0.346139,18,4982,0,0,1638,10,52,22135,29382.0,0.0,453600.72,6832
m11_adaptive_adversary,adaptive_adversary,heavy_flood,m11_legacy_repeated_dup0_s20260622,1800,512,8,1000.0,10000.0,False,0,legacy_repeated,0,1,0.0,,200,1,20260622,BudgetDoS,True,300,1500,1261543,813.89871,0.614105,0.0,0.0,0.0,46166.4,0.385895,0,0,0,0,0,7,974,247375,249665.0,0.0,151385.16,4192
m11_adaptive_adversary,adaptive_adversary,heavy_flood,m11_legacy_repeated_dup0_s20260622,1800,512,8,1000.0,10000.0,False,0,legacy_repeated,0,1,0.0,,200,1,20260622,P3-Persist,True,300,1500,3780007,2303.477757,0.650158,0,0,0.0,146744.64,0.350238,11,4989,0,0,1616,7,41,22076,29355.0,0.0,453600.84,6832
m11_adaptive_adversary,adaptive_adversary,heavy_flood,m11_legacy_repeated_dup0_s20260623,1800,512,8,1000.0,10000.0,False,0,legacy_repeated,0,1,0.0,,200,1,20260623,BudgetDoS,True,300,1500,1261451,864.007534,0.56677,0.0,0.0,0.0,46347.84,0.43323,0,0,0,0,0,9,1116,247967,250266.0,0.0,151374.12,4192
m11_adaptive_adversary,adaptive_adversary,heavy_flood,m11_legacy_repeated_dup0_s20260623,1800,512,8,1000.0,10000.0,False,0,legacy_repeated,0,1,0.0,,200,1,20260623,P3-Persist,True,300,1500,3780007,2267.55069,0.647127,0,0.0,0.0,146966.4,0.352873,10,4990,0,0,1642,8,72,22170,29460.0,0.0,453600.84,6832
m11_adaptive_adversary,adaptive_adversary,heavy_flood,m11_legacy_repeated_dup0_s20260624,1800,512,8,1000.0,10000.0,False,0,legacy_repeated,0,1,0.0,,200,1,20260624,BudgetDoS,True,300,1500,1261502,832.674587,0.583365,0,0.0,0.0,45521.28,0.416635,0,0,0,0,0,13,1082,247799,250057.0,0.0,151380.24,4192
m11_adaptive_adversary,adaptive_adversary,heavy_flood,m11_legacy_repeated_dup0_s20260624,1800,512,8,1000.0,10000.0,False,0,legacy_repeated,0,1,0.0,,200,1,20260624,P3-Persist,True,300,1500,3780008,2207.948598,0.659222,0.0,0.0,0.0,146059.2,0.341548,14,4986,0,0,1678,12,64,22247,29492.0,0.0,453600.96,6832
m11_adaptive_adversary,adaptive_adversary,heavy_flood,m11_legacy_repeated_dup0_s20260625,1800,512,8,1000.0,10000.0,False,0,legacy_repeated,0,1,0.0,,200,1,20260625,BudgetDoS,True,300,1500,1261487,844.93436,0.57401,0,0.0,0.0,45541.44,0.42599,0,0,0,0,0,6,1108,247955,250214.0,0.0,151378.44,4192
m11_adaptive_adversary,adaptive_adversary,heavy_flood,m11_legacy_repeated_dup0_s20260625,1800,512,8,1000.0,10000.0,False,0,legacy_repeated,0,1,0.0,,200,1,20260625,P3-Persist,True,300,1500,3780007,2311.930887,0.628604,0,0.0,0.0,145978.56,0.371396,17,4983,0,0,1604,7,45,22062,29303.0,0.0,453600.84,6832
m11_adaptive_adversary,adaptive_adversary,heavy_flood,m11_legacy_repeated_dup0_s20260626,1800,512,8,1000.0,10000.0,False,0,legacy_repeated,0,1,0.0,,200,1,20260626,BudgetDoS,True,300,1500,1261503,833.775942,0.585753,0,0.0,0.0,45884.16,0.414247,0,0,0,0,0,10,1070,247243,249519.0,0.0,151380.36,4192
m11_adaptive_adversary,adaptive_adversary,heavy_flood,m11_legacy_repeated_dup0_s20260626,1800,512,8,1000.0,10000.0,False,0,legacy_repeated,0,1,0.0,,200,1,20260626,P3-Persist,True,300,1500,3780007,2386.368056,0.61324,0.0,0.0,0.0,146502.72,0.38676,9,4991,0,0,1558,10,61,22018,29285.0,0.0,453600.84,6832
m11_adaptive_adversary,adaptive_adversary,heavy_flood,m11_legacy_repeated_dup0_s20260627,1800,512,8,1000.0,10000.0,False,0,legacy_repeated,0,1,0.0,,200,1,20260627,BudgetDoS,True,300,1500,1261491,840.433711,0.583366,0,0,0,45722.88,0.416634,0,0,0,0,0,10,1072,248313,250581.0,0.0,151378.92,4192
m11_adaptive_adversary,adaptive_adversary,heavy_flood,m11_legacy_repeated_dup0_s20260627,1800,512,8,1000.0,10000.0,False,0,legacy_repeated,0,1,0.0,,200,1,20260627,P3-Persist,True,300,1500,3780007,2252.685936,0.652157,0.0,0.0,0.0,146280.96,0.348232,14,4986,0,0,1648,9,72,22176,29432.0,0.0,453600.84,6832
m11_adaptive_adversary,adaptive_adversary,heavy_flood,m11_legacy_repeated_dup0_s20260628,1800,512,8,1000.0,10000.0,False,0,legacy_repeated,0,1,0.0,,200,1,20260628,BudgetDoS,True,300,1500,1261458,859.303815,0.58556,0.0,0.0,0.0,46126.08,0.41444,0,0,0,0,0,10,1039,247884,250172.0,0.0,151374.96,4192
m11_adaptive_adversary,adaptive_adversary,heavy_flood,m11_legacy_repeated_dup0_s20260628,1800,512,8,1000.0,10000.0,False,0,legacy_repeated,0,1,0.0,,200,1,20260628,P3-Persist,True,300,1500,3780007,2416.884271,0.623853,0.0,0.0,0.0,146563.2,0.377343,19,4981,0,0,1529,9,110,22221,29491.0,0.0,453600.84,6832
m11_adaptive_adversary,adaptive_adversary,heavy_flood,m11_legacy_repeated_dup0_s20260629,1800,512,8,1000.0,10000.0,False,0,legacy_repeated,0,1,0.0,,200,1,20260629,BudgetDoS,True,300,1500,1261489,842.115487,0.588143,0.0,0.0,0.0,45722.88,0.411857,0,0,0,0,0,9,1049,246839,249107.0,0.0,151378.68,4192
m11_adaptive_adversary,adaptive_adversary,heavy_flood,m11_legacy_repeated_dup0_s20260629,1800,512,8,1000.0,10000.0,False,0,legacy_repeated,0,1,0.0,,200,1,20260629,P3-Persist,True,300,1500,3780007,2277.112651,0.651747,0.0,0.0,0.0,146119.68,0.348253,20,4980,0,0,1624,9,53,21879,29127.0,0.0,453600.84,6832
m11_adaptive_adversary,adaptive_adversary,heavy_flood,m11_legacy_repeated_dup60_s20260610,1800,512,8,1000.0,10000.0,False,60,legacy_repeated,0,1,0.0,,200,1,20260610,BudgetDoS,True,300,1500,1260189,4345.47931,0.112099,0.0,0.0,0.0,504.0,0.887901,0,0,1636,249652,0,101,661,0,249677.0,0.9999,151222.68,4192
m11_adaptive_adversary,adaptive_adversary,heavy_flood,m11_legacy_repeated_dup60_s20260610,1800,512,8,1000.0,10000.0,False,60,legacy_repeated,0,1,0.0,,200,1,20260610,P3-Persist,True,300,1500,1340147,546.107172,0.948589,0.0,0.0,0.0,504.0,0.059142,159,0,27,249652,2243,41,8,0,249677.0,0.9999,160817.64,6832
m11_adaptive_adversary,adaptive_adversary,heavy_flood,m11_legacy_repeated_dup60_s20260611,1800,512,8,1000.0,10000.0,False,60,legacy_repeated,0,1,0.0,,200,1,20260611,BudgetDoS,True,300,1500,1260188,4300.982935,0.114319,0,0.0,0.0,504.0,0.885681,0,0,1636,249981,0,105,634,0,250006.0,0.9999,151222.56,4192
m11_adaptive_adversary,adaptive_adversary,heavy_flood,m11_legacy_repeated_dup60_s20260611,1800,512,8,1000.0,10000.0,False,60,legacy_repeated,0,1,0.0,,200,1,20260611,P3-Persist,True,300,1500,1336110,550.065871,0.947718,0,0.0,0.0,504.0,0.060476,151,0,31,249981,2231,41,10,0,250006.0,0.9999,160333.2,6832
m11_adaptive_adversary,adaptive_adversary,heavy_flood,m11_legacy_repeated_dup60_s20260612,1800,512,8,1000.0,10000.0,False,60,legacy_repeated,0,1,0.0,,200,1,20260612,BudgetDoS,True,300,1500,1260196,4330.570447,0.113142,0,0.0,0.0,504.0,0.886858,0,0,1637,249646,0,95,644,0,249671.0,0.9999,151223.52,4192
m11_adaptive_adversary,adaptive_adversary,heavy_flood,m11_legacy_repeated_dup60_s20260612,1800,512,8,1000.0,10000.0,False,60,legacy_repeated,0,1,0.0,,200,1,20260612,P3-Persist,True,300,1500,1344686,562.394814,0.929627,0,0.0,0.0,504.0,0.075816,168,0,71,249646,2174,35,3,0,249671.0,0.9999,161362.32,6832
m11_adaptive_adversary,adaptive_adversary,heavy_flood,m11_legacy_repeated_dup60_s20260613,1800,512,8,1000.0,10000.0,False,60,legacy_repeated,0,1,0.0,,200,1,20260613,BudgetDoS,True,300,1500,1260159,4286.255102,0.112085,0.0,0.0,0.0,504.0,0.887915,0,0,1665,250594,0,135,664,0,250619.0,0.9999,151219.08,4192
m11_adaptive_adversary,adaptive_adversary,heavy_flood,m11_legacy_repeated_dup60_s20260613,1800,512,8,1000.0,10000.0,False,60,legacy_repeated,0,1,0.0,,200,1,20260613,P3-Persist,True,300,1500,1342161,540.757857,0.946245,0.0,0.0,0.0,504.0,0.05833,163,0,32,250594,2251,59,5,0,250619.0,0.9999,161059.32,6832
m11_adaptive_adversary,adaptive_adversary,heavy_flood,m11_legacy_repeated_dup60_s20260614,1800,512,8,1000.0,10000.0,False,60,legacy_repeated,0,1,0.0,,200,1,20260614,BudgetDoS,True,300,1500,1260188,4360.512111,0.112758,0,0.0,0.0,504.0,0.887242,0,0,1610,249671,0,101,664,0,249696.0,0.9999,151222.56,4192
m11_adaptive_adversary,adaptive_adversary,heavy_flood,m11_legacy_repeated_dup60_s20260614,1800,512,8,1000.0,10000.0,False,60,legacy_repeated,0,1,0.0,,200,1,20260614,P3-Persist,True,300,1500,1346190,556.967315,0.943036,0,0.0,0.0,504.0,0.062427,171,0,32,249671,2196,44,6,0,249696.0,0.9999,161542.8,6832
m11_adaptive_adversary,adaptive_adversary,heavy_flood,m11_legacy_repeated_dup60_s20260615,1800,512,8,1000.0,10000.0,False,60,legacy_repeated,0,1,0.0,,200,1,20260615,BudgetDoS,True,300,1500,1260176,4468.70922,0.11262,0.0,0.0,0.0,504.0,0.88738,0,0,1560,249246,0,106,662,0,249271.0,0.9999,151221.12,4192
m11_adaptive_adversary,adaptive_adversary,heavy_flood,m11_legacy_repeated_dup60_s20260615,1800,512,8,1000.0,10000.0,False,60,legacy_repeated,0,1,0.0,,200,1,20260615,P3-Persist,True,300,1500,1345181,571.202123,0.940495,0,0.0,0.0,504.0,0.061901,169,0,34,249246,2157,24,8,0,249271.0,0.9999,161421.72,6832
m11_adaptive_adversary,adaptive_adversary,heavy_flood,m11_legacy_repeated_dup60_s20260616,1800,512,8,1000.0,10000.0,False,60,legacy_repeated,0,1,0.0,,200,1,20260616,BudgetDoS,True,300,1500,1260175,4684.665428,0.108076,0,0.0,0.0,504.0,0.891924,0,0,1565,249887,0,94,655,0,249912.0,0.9999,151221.0,4192
m11_adaptive_adversary,adaptive_adversary,heavy_flood,m11_legacy_repeated_dup60_s20260616,1800,512,8,1000.0,10000.0,False,60,legacy_repeated,0,1,0.0,,200,1,20260616,P3-Persist,True,300,1500,1333095,569.698718,0.940137,0.0,0.0,0.0,504.0,0.064283,145,0,39,249887,2149,31,5,0,249912.0,0.9999,159971.4,6832
m11_adaptive_adversary,adaptive_adversary,heavy_flood,m11_legacy_repeated_dup60_s20260617,1800,512,8,1000.0,10000.0,False,60,legacy_repeated,0,1,0.0,,200,1,20260617,BudgetDoS,True,300,1500,1260172,4791.528517,0.105963,0,0.0,0.0,504.0,0.894037,0,0,1513,250559,0,91,706,0,250584.0,0.9999,151220.64,4192
m11_adaptive_adversary,adaptive_adversary,heavy_flood,m11_legacy_repeated_dup60_s20260617,1800,512,8,1000.0,10000.0,False,60,legacy_repeated,0,1,0.0,,200,1,20260617,P3-Persist,True,300,1500,1348716,576.374359,0.942788,0.0,0.0,0.0,504.0,0.062853,176,0,33,250559,2120,32,8,0,250584.0,0.9999,161845.92,6832
m11_adaptive_adversary,adaptive_adversary,heavy_flood,m11_legacy_repeated_dup60_s20260618,1800,512,8,1000.0,10000.0,False,60,legacy_repeated,0,1,0.0,,200,1,20260618,BudgetDoS,True,300,1500,1260179,4315.681507,0.117411,0.0,0.0,0.0,504.0,0.882589,0,0,1548,249490,0,113,647,0,249515.0,0.9999,151221.48,4192
m11_adaptive_adversary,adaptive_adversary,heavy_flood,m11_legacy_repeated_dup60_s20260618,1800,512,8,1000.0,10000.0,False,60,legacy_repeated,0,1,0.0,,200,1,20260618,P3-Persist,True,300,1500,1336620,569.987207,0.942903,0,0.0,0.0,504.0,0.061922,152,0,33,249490,2140,41,4,0,249515.0,0.9999,160394.4,6832
m11_adaptive_adversary,adaptive_adversary,heavy_flood,m11_legacy_repeated_dup60_s20260619,1800,512,8,1000.0,10000.0,False,60,legacy_repeated,0,1,0.0,,200,1,20260619,BudgetDoS,True,300,1500,1260190,4390.905923,0.11176,0,0.0,0.0,504.0,0.88824,0,0,1635,249227,0,97,646,0,249252.0,0.9999,151222.8,4192
m11_adaptive_adversary,adaptive_adversary,heavy_flood,m11_legacy_repeated_dup60_s20260619,1800,512,8,1000.0,10000.0,False,60,legacy_repeated,0,1,0.0,,200,1,20260619,P3-Persist,True,300,1500,1341659,551.442252,0.94743,0,0.0,0.0,504.0,0.055685,162,0,28,249227,2224,36,9,0,249252.0,0.9999,160999.08,6832
m11_adaptive_adversary,adaptive_adversary,heavy_flood,m11_legacy_repeated_dup60_s20260620,1800,512,8,1000.0,10000.0,False,60,legacy_repeated,0,1,0.0,,200,1,20260620,BudgetDoS,True,300,1500,1260178,4390.864111,0.112859,0,0.0,0.0,504.0,0.887141,0,0,1578,250495,0,109,678,0,250520.0,0.9999,151221.36,4192
m11_adaptive_adversary,adaptive_adversary,heavy_flood,m11_legacy_repeated_dup60_s20260620,1800,512,8,1000.0,10000.0,False,60,legacy_repeated,0,1,0.0,,200,1,20260620,P3-Persist,True,300,1500,1339644,560.520502,0.939835,0.0,0.0,0.0,504.0,0.06685,158,0,51,250495,2182,38,2,0,250520.0,0.9999,160757.28,6832
m11_adaptive_adversary,adaptive_adversary,heavy_flood,m11_legacy_repeated_dup60_s20260621,1800,512,8,1000.0,10000.0,False,60,legacy_repeated,0,1,0.0,,200,1,20260621,BudgetDoS,True,300,1500,1260149,4684.568773,0.105449,0,0.0,0.0,504.0,0.894551,0,0,1575,250210,0,120,707,0,250235.0,0.9999,151217.88,4192
m11_adaptive_adversary,adaptive_adversary,heavy_flood,m11_legacy_repeated_dup60_s20260621,1800,512,8,1000.0,10000.0,False,60,legacy_repeated,0,1,0.0,,200,1,20260621,P3-Persist,True,300,1500,1351233,562.076955,0.942376,0.0,0.0,0.0,504.0,0.063897,181,0,36,250210,2179,35,3,0,250235.0,0.9999,162147.96,6832
m11_adaptive_adversary,adaptive_adversary,heavy_flood,m11_legacy_repeated_dup60_s20260622,1800,512,8,1000.0,10000.0,False,60,legacy_repeated,0,1,0.0,,200,1,20260622,BudgetDoS,True,300,1500,1260161,4809.774809,0.103803,0.0,0.0,0.0,504.0,0.896197,0,0,1615,249640,0,101,647,0,249665.0,0.9999,151219.32,4192
m11_adaptive_adversary,adaptive_adversary,heavy_flood,m11_legacy_repeated_dup60_s20260622,1800,512,8,1000.0,10000.0,False,60,legacy_repeated,0,1,0.0,,200,1,20260622,P3-Persist,True,300,1500,1331578,559.251575,0.943344,0,0,0.0,504.0,0.063391,142,0,41,249640,2196,33,3,0,249665.0,0.9999,159789.36,6832
